1772486882780,0.998,4089.77,0.997,2925,0.996,310.81,0.995,70,0.993,1156.06,0.999,101339.64,0,0,0,0,0,0,0,0
1772487364762,0.997,2925,0.996,310.81,0.995,70,0.993,1156.06,0.992,323.99,0.998,3441.68,0.999,103139.64,0,0,0,0,0,0
