0,0.948,0.948,0.948,0.948,0
600000,0.948,0.948,0.948,0.948,0
1200000,0.948,0.948,0.948,0.948,0
1800000,0.948,0.948,0.948,0.948,0
2400000,0.948,0.948,0.948,0.948,0
3000000,0.948,0.948,0.948,0.948,0
3600000,0.948,0.948,0.948,0.948,0
4200000,0.948,0.948,0.948,0.948,0
4800000,0.948,0.948,0.948,0.948,0
5400000,0.948,0.948,0.948,0.948,0
6000000,0.948,0.948,0.948,0.948,0
6600000,0.948,0.948,0.948,0.948,0
7200000,0.948,0.948,0.948,0.948,0
7800000,0.948,0.948,0.948,0.948,0
8400000,0.948,0.948,0.948,0.948,0
9000000,0.948,0.948,0.948,0.948,0
9600000,0.948,0.948,0.948,0.948,0
10200000,0.948,0.948,0.948,0.948,0
10800000,0.948,0.948,0.948,0.948,0
11400000,0.949,0.949,0.949,0.949,0
12000000,0.95,0.95,0.95,0.95,0
12600000,0.95,0.95,0.95,0.95,0
13200000,0.95,0.95,0.95,0.95,0
13800000,0.95,0.95,0.95,0.95,0
14400000,0.95,0.95,0.95,0.95,0
15000000,0.95,0.95,0.95,0.95,0
15600000,0.9505,0.9505,0.9505,0.9505,0
16200000,0.9515,0.9515,0.9515,0.9515,0
16800000,0.9515,0.9515,0.9515,0.9515,0
17400000,0.9515,0.9515,0.9515,0.9515,0
18000000,0.9905,0.9905,0.9905,0.9905,0
18600000,0.9905,0.9905,0.9905,0.9905,0
19200000,0.9905,0.9905,0.9905,0.9905,0
19800000,0.9905,0.9905,0.9905,0.9905,0
20400000,0.9905,0.9905,0.9905,0.9905,0
21000000,0.9915,0.9915,0.9915,0.9915,0
21600000,0.992,0.992,0.992,0.992,0
22200000,0.9925,0.9925,0.9925,0.9925,0
22800000,0.993,0.993,0.993,0.993,0
23400000,0.9945,0.9945,0.9945,0.9945,0
24000000,0.9945,0.9945,0.9945,0.9945,0
24600000,0.9945,0.9945,0.9945,0.9945,0
25200000,0.995,0.995,0.995,0.995,0
25800000,0.995,0.995,0.995,0.995,0
26400000,0.992,0.992,0.992,0.992,0
27000000,0.9915,0.9915,0.9915,0.9915,0
27600000,0.992,0.992,0.992,0.992,0
28200000,0.993,0.993,0.993,0.993,0
28800000,0.9945,0.9945,0.9945,0.9945,0
29400000,0.9965,0.9965,0.9965,0.9965,0
30000000,0.998,0.998,0.998,0.998,0
30600000,0.9975,0.9975,0.9975,0.9975,0
31200000,0.9975,0.9975,0.9975,0.9975,0
31800000,0.997,0.997,0.997,0.997,0
32400000,0.9975,0.9975,0.9975,0.9975,0
33000000,0.998,0.998,0.998,0.998,0
33600000,0.9995,0.9995,0.9995,0.9995,0
