1772520867356,0,0,0,0,0,0,0,0,0,0,0.001,8496.91,0.002,5906.32,0.003,75.44,0.007,170.94,0.008,300
1772522686123,0,0,0,0,0,0,0,0,0,0,0.001,7496.91,0.002,3664.32,0.003,75.44,0.007,170.94,0.008,300
1772525313643,0,0,0,0,0,0,0,0,0,0,0.001,7296.91,0.002,3664.32,0.003,75.44,0.007,170.94,0.008,300
