1772471835104,0.5,90.48,0.49,1084.08,0.48,869,0.47,682,0.46,837,0.51,579.49,0.52,884,0.53,682,0.54,854.13,0.55,1175
1772472039152,0.5,88.48,0.49,1068,0.48,869,0.47,682,0.46,837,0.51,573.6,0.52,884,0.53,682,0.54,837,0.55,1175
1772486607992,0.73,634.34,0.72,1189.84,0.71,768,0.7,968.32,0.69,693,0.74,28.8,0.75,510.09,0.76,387,0.77,378.56,0.78,418.7
1772487079692,0.81,39.26,0.8,55,0.79,631.18,0.78,1066.04,0.77,267.21,0.82,667.27,0.83,307,0.84,307,0.85,443,0.86,736.85
