1772471867293,0.49,1271.28,0.48,1521,0.47,1224,0.46,1427.13,0.45,1722,0.5,43,0.51,790.08,0.52,1511,0.53,1240,0.54,1394
1772472265181,0.49,1269.31,0.48,1561,0.47,1224,0.46,1410,0.45,1922,0.5,43,0.51,774,0.52,1039,0.53,1240,0.54,1394
