1772471869818,0.16,21679.99,0.15,15842.55,0.14,7360.41,0.13,800,0.12,600,0.17,406.43,0.18,7317.48,0.19,15819,0.2,2328,0.21,8700
1772472290608,0.15,37434.17,0.14,4345,0.13,3400,0.12,1000,0.11,1681,0.17,300,0.18,7729.11,0.19,15819,0.2,5354,0.21,5700
1772486725875,0.17,438.31,0.16,1877.5,0.15,16217.72,0.14,5300,0.13,4000,0.18,20108.16,0.19,41625.54,0.2,3800,0.21,2900,0.22,15366.66
1772487191462,0.17,438.81,0.16,1874.95,0.15,2228.61,0.14,19289,0.13,600,0.18,20399.89,0.19,41322.63,0.2,3800,0.21,2900,0.22,15366.66
