1772520870579,0.006,5981.05,0.005,38592.61,0.004,67153.94,0.003,559133.68,0.002,1548188.43,0.007,9405.5,0.008,9970,0.009,3630.74,0.01,25067.19,0.011,21115.63
1772522689602,0.006,2894.76,0.005,40646.89,0.004,48122.14,0.003,578165.48,0.002,1547603.43,0.007,9981.1,0.008,9820,0.009,3630.74,0.01,25067.19,0.011,21012.63
1772525316808,0.005,41046.68,0.004,50850.44,0.003,573122.68,0.002,1547605.43,0.001,3307600,0.006,3382,0.007,9385.02,0.008,9720,0.009,3830.74,0.01,6100
1772526634990,0.005,40565.2,0.004,50850.44,0.003,558633.68,0.002,1548105.43,0.001,3325951.8,0.006,11680.35,0.007,9385.02,0.008,24677.19,0.009,3830.74,0.01,6100
1772541253228,0.005,34256.97,0.004,51650.44,0.003,558468.77,0.002,1568049.61,0.001,3307450,0.006,22658.81,0.007,4879.14,0.008,200,0.009,18616.93,0.01,16110
