1772490860619,0.907,18,0.906,500,0.905,6301,0.901,700,0.9,5,0.909,18897.57,0.913,30,0.92,5,0.922,279.68,0.923,121.17
1772491440357,0.898,400,0.893,29.02,0.892,6372,0.891,5069,0.89,68,0.9,8343.67,0.902,30,0.91,88,0.912,332.15,0.916,100
